"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AENJPLPP_00057",127.147440004654,1.94871752977001,0.183610038446879,10.6133496090618,2.58318934274288e-26,6.75853312315117e-26
"AENJPLPP_00059",1258.4612188284,2.25814107973149,0.0793110198807825,28.4719712736747,2.60551711631246e-178,2.48762814514816e-177
"AENJPLPP_00088",28.266641856001,-1.31717471333572,0.349712706667663,-3.76644796778131,0.00016558657378256,0.000250097563721377
"AENJPLPP_00092",11392.9160522441,-1.18323138428776,0.0563538332079251,-20.9964667340742,7.06483961979203e-98,4.21574036328574e-97
"AENJPLPP_00093",1122.36182351836,3.55085847818149,0.117758539817606,30.1537237442086,9.58590891590551e-200,1.04547441060363e-198
"AENJPLPP_00094",1005.32241744576,-2.91955156805713,0.118754631776417,-24.5847385014325,1.83963804916277e-133,1.39870130526423e-132
"AENJPLPP_00095",1134.34293962774,-2.68007417307616,0.0857408943754373,-31.2578285146036,1.74753475819098e-214,2.05194403865006e-213
"AENJPLPP_00096",3844.8702995528,3.83343241514686,0.0682071957936471,56.2027564766694,0,0
"AENJPLPP_00098",141.367683089833,1.0520353577523,0.165937567797572,6.33994683491858,2.29844462844143e-10,4.28768145933469e-10
"AENJPLPP_00102",775.811281360515,-1.8948182214977,0.111195494524064,-17.0404226323005,4.11745383843697e-65,1.81392217511777e-64
"AENJPLPP_00103",4127.91779873388,-1.96093537253942,0.0833337685847861,-23.5311015671193,1.96030208467538e-122,1.36564585420448e-121
"AENJPLPP_00105",239.211711471044,1.15353587746936,0.131708449173188,8.75825267635286,1.98300257379892e-18,4.49377703883461e-18
"AENJPLPP_00106",943.839906284332,1.45789602646934,0.0841846673232265,17.3178331972467,3.45109905881738e-67,1.55086426840682e-66
"AENJPLPP_00107",3460.45183328136,2.39059389163201,0.100096540581191,23.8828822429976,4.61351808647631e-126,3.29278545779878e-125
"AENJPLPP_00111",749.197778735575,-2.17572829484611,0.0984107093451197,-22.1086537158875,2.60937185970196e-108,1.65184583814176e-107
"AENJPLPP_00112",464.830085094425,-1.81480456287019,0.111221357875842,-16.3170509471399,7.46560518853934e-60,3.12354056164175e-59
"AENJPLPP_00113",1157.53300591187,-2.16890817463736,0.0903489429003005,-24.0059053820999,2.41268732731041e-127,1.73904591513067e-126
"AENJPLPP_00114",2883.12995289653,-1.88229794169086,0.0674915505626341,-27.8893865380087,3.58870376386857e-171,3.31755725726516e-170
"AENJPLPP_00115",450.281001091713,-1.31456388036573,0.104936440972505,-12.5272390428237,5.29749379955293e-36,1.60523433343373e-35
"AENJPLPP_00117",2361.51698332223,-1.66480148986852,0.0809517779551015,-20.5653480618039,5.60959648495067e-94,3.22192208366398e-93
"AENJPLPP_00118",607.470139090753,-2.26332399119849,0.109202191150684,-20.7259942987354,2.01913547901545e-95,1.1759445029786e-94
"AENJPLPP_00119",63402.5127343502,3.08462014531969,0.0548086281855682,56.279827600792,0,0
"AENJPLPP_00124",28470.7127638184,-2.79295303549358,0.0607330031698385,-45.9874020667667,0,0
"AENJPLPP_00125",33694.7054742474,-2.18173531897923,0.058140005154895,-37.5255439549191,0,0
"AENJPLPP_00126",4642.44281262427,-1.38154851064879,0.0737491196213605,-18.7330847844947,2.66044224356014e-78,1.34267033158529e-77
"AENJPLPP_00128",2147.23890520929,-1.27206244531206,0.0638880044617862,-19.9108182518508,3.27915298861415e-88,1.76504500976791e-87
"AENJPLPP_00133",3453.49316085861,-2.02116676734108,0.066885944803949,-30.2181089504733,1.36976535142677e-200,1.49953259524615e-199
"AENJPLPP_00134",9042.24708527824,-1.70643021617095,0.0543870862015065,-31.3756506434,4.34843801217397e-216,5.12657955119458e-215
"AENJPLPP_00135",1723.97760757964,-1.52099266229622,0.0791570916215364,-19.2148628902176,2.77967457098835e-82,1.45061153238675e-81
"AENJPLPP_00136",2890.53047538193,-1.5481864156249,0.0869284316661218,-17.8098970147217,5.92186780908297e-71,2.76353831090539e-70
"AENJPLPP_00139",597.767481738743,2.41091587112724,0.100366171837322,24.0211998424624,1.67001423741232e-127,1.20671996509794e-126
"AENJPLPP_00140",2336.44302782163,2.58807805144616,0.0708148975319659,36.5470846057202,1.98379269184797e-292,3.24539568464117e-291
"AENJPLPP_00141",976.707105215283,2.59919116593017,0.0868003397162901,29.9444814896545,5.19153249634808e-197,5.59916393680208e-196
"AENJPLPP_00142",578.851174209868,-1.31761443593038,0.112255957279406,-11.737590305794,8.17835308814018e-32,2.31441828888865e-31
"AENJPLPP_00143",965.016836915432,-1.84433078179541,0.0904219286303525,-20.3969414248516,1.78007078725952e-92,1.00847590126454e-91
"AENJPLPP_00144",3414.46225983931,2.59011060658521,0.0673523636039973,38.4561204386819,0,0
"AENJPLPP_00145",2644.72333063347,3.12232517869916,0.0735630969041625,42.4441779927632,0,0
"AENJPLPP_00146",247.292068358147,2.72522173669463,0.148379663627389,18.3665447816232,2.43423714954283e-75,1.19738151680215e-74
"AENJPLPP_00147",262.661898639459,2.05173951292553,0.136599507236756,15.0201091821614,5.42183369430989e-51,2.05043892439356e-50
"AENJPLPP_00151",935.706435468642,3.37622634545942,0.109693786558024,30.7786470993371,5.06055090224991e-208,5.71175357649292e-207
"AENJPLPP_00154",3953.97139628427,-2.17650812588361,0.0626584621001368,-34.7360604287614,2.25042867581464e-264,3.3434940326389e-263
"AENJPLPP_00155",3880.06846062636,-2.1386058204171,0.0659795158584416,-32.4131784326132,1.78996726513043e-230,2.26625420698252e-229
"AENJPLPP_00156",24183.8906811647,-1.40459883945114,0.0527076405082022,-26.6488658173298,1.84468527780735e-156,1.55702131274638e-155
"AENJPLPP_00157",4320.87811969218,-1.63584170231309,0.086958642959221,-18.8117206829023,6.05404856272211e-79,3.07668227131706e-78
"AENJPLPP_00158",6.37680390581509,-2.08291338814198,0.796849413341594,-2.61393602513588,0.00895057944222108,0.0120611232465284
"AENJPLPP_00160",20718.059368955,-1.04087909294043,0.053964882748136,-19.2880821737056,6.76361065550581e-83,3.54238025698434e-82
"AENJPLPP_00162",5848.23619507118,1.04550919073245,0.0617010947925154,16.9447429457811,2.10451959282761e-64,9.22945941914757e-64
"AENJPLPP_00163",5432.92908570023,-1.23930993113936,0.056614681377032,-21.8902571028534,3.21694685139885e-106,2.0102466161531e-105
"AENJPLPP_00164",5978.57170281113,-1.0906681886469,0.0609509960922254,-17.894181532269,1.30905993625039e-71,6.18828333500183e-71
"AENJPLPP_00170",313.828649158122,1.7652272426389,0.12441085730152,14.1886912519277,1.07649009398504e-45,3.80429508942284e-45
"AENJPLPP_00171",3.39778214749354,2.6470152791284,1.18123598070453,2.2408860908128,0.0250334544448628,0.0325289689171979
"AENJPLPP_00173",127.062745422633,3.20854673457677,0.223092223924054,14.3821540622995,6.69770360998986e-47,2.4078657916408e-46
"AENJPLPP_00174",142.002537495305,3.33200721234888,0.208692157489987,15.9661352511953,2.20002009633456e-57,8.93508859208682e-57
"AENJPLPP_00175",66.2537954238168,2.71491810747418,0.270730918312369,10.0281051177971,1.14696559730309e-23,2.86938472452458e-23
"AENJPLPP_00178",4135.46582235175,1.06959736423197,0.0825422087953022,12.9581868457686,2.11180281700994e-38,6.63384013282949e-38
"AENJPLPP_00181",13615.8776146753,-1.16328329512825,0.062440982120295,-18.6301248895659,1.83096566915647e-77,9.19271039410973e-77
"AENJPLPP_00183",3788.40689529623,1.07427875014044,0.0666891615505606,16.1087457866144,2.21470462697229e-58,9.14782960814652e-58
"AENJPLPP_00184",1443.36440201267,1.04130795124386,0.0769494867382719,13.5323573344376,1.00740543123264e-41,3.33738864135319e-41
"AENJPLPP_00185",629.075530425075,-1.17349912306431,0.0895508785861811,-13.1042725832664,3.11231882161246e-39,9.92669486148465e-39
"AENJPLPP_00186",25622.5207460847,-2.12599191606642,0.0505505020555312,-42.0567913199153,0,0
"AENJPLPP_00189",2879.84492927005,2.97523037068479,0.0723384924372575,41.1292836005027,0,0
"AENJPLPP_00190",752.045400772366,5.16707140739137,0.149892389028958,34.471873060834,2.11770547335957e-260,3.08337916921153e-259
"AENJPLPP_00191",129.490707273215,3.86449558291194,0.252774751964242,15.2882973986999,9.15114182785418e-53,3.55308333369485e-52
"AENJPLPP_00192",5471.54559360026,-5.43393920732759,0.0856184170395376,-63.4669431556795,0,0
"AENJPLPP_00193",8796.56795466712,-6.04757599572404,0.104645824907576,-57.790896111386,0,0
"AENJPLPP_00194",8166.50753273788,-5.51682679720261,0.0718811825388377,-76.7492492798355,0,0
"AENJPLPP_00202",2974.08091058461,-2.34577926393858,0.0667838838210997,-35.124930293399,2.80695330064284e-270,4.27950157668688e-269
"AENJPLPP_00203",61.6386797509899,-1.86852451391657,0.264460862675673,-7.06541034091716,1.60142058187799e-12,3.16372912783494e-12
"AENJPLPP_00204",935.563917122509,-1.2393559467353,0.0855417527079787,-14.4883160269839,1.43620808525067e-47,5.19532663881983e-47
"AENJPLPP_00205",415.560863224804,1.37596771579714,0.119249211004191,11.5385896829857,8.42959459354416e-31,2.34899324941633e-30
